TANGGAL;TN;TX;TAVG;RH_AVG;RR;SS;FF_X;DDD_X;FF_AVG;DDD_CAR
31-05-2008;26;31,8;28,1;73;0;7,4;6;-;3;E 
01-06-2008;26;31,6;27,9;74;0;2,9;5;90;2;NE
02-06-2008;26;33,2;28,9;69;0;4,2;6;90;3;E 
03-06-2008;26;32,1;28,8;70;0;3,7;5;360;2;N 
04-06-2008;26;31,4;28,6;72;0;4,3;5;315;2;N 
05-06-2008;26;31,8;28,5;75;8888;5,2;5;315;2;N 
06-06-2008;-;-;-;73;1,7;2,3;4;90;2;E 
07-06-2008;25;32,4;28,2;69;0;7,7;4;45;2;NE
08-06-2008;25;31,6;28,3;74;0;7,3;4;45;2;NE
09-06-2008;26;33;28,7;72;0;6,2;4;45;3;SE
10-06-2008;26;32;27,6;75;0;1,6;5;225;2;SE
11-06-2008;26;31;28,4;69;0;3,3;5;315;2;NE
12-06-2008;26;32,4;27,9;76;0;4;3;45;1;N 
13-06-2008;24;33,4;28,8;71;29;5,2;6;45;2;SE
14-06-2008;24;29;25,6;89;18,4;0;4;45;3;SE
15-06-2008;24;29,9;25,2;86;7,6;1;4;135;3;SE
16-06-2008;26;32,8;28,3;78;0;7,8;6;45;3;SE
17-06-2008;26;33;28,9;74;0;7,6;2;90;2;SE
18-06-2008;26;33;28,5;70;0;7,6;5;90;3;SE
19-06-2008;25;32,6;28,5;69;0;7,1;9;45;3;NE
20-06-2008;25;31;27,4;69;0;7,7;4;90;3;SE
21-06-2008;25;32,7;27,6;68;0;7,4;7;90;3;SE
22-06-2008;25;31,4;27,8;67;0;7,8;4;45;3;NE
23-06-2008;25;33,4;28,5;67;0;7,7;5;45;3;E 
24-06-2008;26;33;28,2;69;0;7,3;5;45;2;SE
25-06-2008;26;33,4;28,7;70;0;7,4;9;135;3;SE
26-06-2008;26;34;29,1;69;0;7,6;6;45;0;E 
27-06-2008;25;32,7;28,6;74;0;7,3;6;45;3;NE
28-06-2008;26;32,6;28,4;74;0;7,8;6;90;3;E 
29-06-2008;25;32,1;28,6;73;0;7,2;6;45;3;SE
30-06-2008;25;32,8;28,4;71;0;7,7;5;45;2;E 
01-07-2008;25;31,3;28;76;0;7,6;8;45;4;NE
02-07-2008;25;32,8;28,5;65;0;7,6;13;45;6;SE
03-07-2008;25;33,5;28,2;65;0;7,7;10;90;4;SE
04-07-2008;25;31,6;28,1;70;0;2,5;10;315;4;N 
05-07-2008;24;31,8;27,9;72;0;5,2;10;360;6;SE
06-07-2008;24;33,4;27,9;56;0;5,3;11;90;6;E 
07-07-2008;25;33,6;28,1;62;0;5,7;11;90;6;E 
08-07-2008;25;33,1;28,8;63;0;5,8;14;90;6;E 
09-07-2008;25;33,5;28,7;65;0;6;14;90;7;E 
10-07-2008;25;33,2;28,4;68;0;6,2;10;90;5;E 
11-07-2008;26;31,6;27,9;67;0;5,9;10;45;5;NE
12-07-2008;24;33,4;28,7;68;0;6,4;10;90;4;E 
13-07-2008;25;31,8;28;69;0;6,9;11;360;4;NE
14-07-2008;25;31,8;28,5;71;0;7;8;45;3;NE
15-07-2008;25;32;28,2;69;0;6,7;9;360;3;N 
16-07-2008;24;31,9;27,6;70;0;6,7;11;45;5;SE
17-07-2008;23;33,2;27;65;0;7,8;10;90;5;SE
18-07-2008;25;33,2;28,1;61;0;7,8;10;45;4;SE
19-07-2008;25;33,2;27,9;66;0;7,8;9;180;4;NE
20-07-2008;25;32,3;28,1;64;0;7,4;10;45;4;NE
21-07-2008;25;31,4;27,4;73;0;6,4;9;45;4;NE
22-07-2008;25;30,6;27,5;69;0;7,2;8;360;4;NW
23-07-2008;25;32,2;27,4;67;0;7,8;13;45;5;NW
24-07-2008;24;31,8;27,3;67;0;7,8;10;45;4;NE
25-07-2008;25;32,4;27,6;68;0;7,6;8;360;3;N 
26-07-2008;25;32,1;28,3;69;0;6,5;7;360;4;N 
27-07-2008;25;30,7;28,1;74;8888;3,3;9;360;4;N 
28-07-2008;25;32,6;27,9;74;0;6,8;8;45;5;NE
29-07-2008;26;31;27,7;72;0;7,1;11;360;7;SE
30-07-2008;25;32,4;27,8;69;0;7,8;11;360;5;NE
31-07-2008;26;32,8;28;65;0;7,8;13;45;6;NE
01-08-2008;27;33,4;28,8;67;0;7,8;1;45;6;NE
02-08-2008;25;31,4;28,6;68;0,5;7,3;10;45;5;NE
03-08-2008;25;31,4;27,2;72;0;5,7;11;90;5;E 
04-08-2008;25;32,4;27,7;64;0;7,7;10;45;4;NE
05-08-2008;25;32,6;27,5;65;0;7,9;10;45;4;SE
06-08-2008;26;32,6;28,1;67;0;7,5;10;360;4;SE
07-08-2008;25;34;28,9;61;0;7,6;15;90;5;E 
08-08-2008;26;33,7;28,4;64;0;7,8;8;135;5;SE
09-08-2008;26;34;28,6;63;0;7,8;15;135;7;SE
10-08-2008;26;32,6;28,6;72;0;1,7;11;45;7;SE
11-08-2008;25;33,4;27,6;76;0,9;3,8;14;45;6;SE
12-08-2008;24;31,8;27;76;8888;4,6;10;90;6;NE
13-08-2008;25;30,2;27,6;78;0,3;1,5;7;45;4;SE
14-08-2008;26;33,1;28,1;72;0;6,7;11;90;6;SE
15-08-2008;26;31,8;26,9;75;0;4;9;225;4;NE
16-08-2008;25;32;28,5;74;0;7,7;11;45;5;NE
17-08-2008;25;32,4;27,7;74;0;7,9;10;45;4;E 
18-08-2008;26;33,4;28,9;65;0;4,7;10;90;5;E 
19-08-2008;27;33,6;28,6;66;0;7,3;14;45;6;NE
20-08-2008;25;31,7;27,4;70;0;3,6;10;45;4;SE
21-08-2008;26;33,2;28;65;0;8;12;90;6;NE
22-08-2008;26;32,8;28,3;69;0;5,9;8;90;3;N 
23-08-2008;26;32,4;28,6;66;0;5,9;8;45;4;NE
24-08-2008;26;32,2;28,2;71;0;4,7;10;45;4;NE
25-08-2008;26;32;28,2;74;0;7,2;8;45;5;SE
26-08-2008;26;32,8;28,5;69;0;7,8;11;45;5;E 
27-08-2008;27;33,8;28,9;67;0;7,8;15;45;5;E 
28-08-2008;25;32,6;28,3;74;0;5,2;11;45;3;E 
29-08-2008;26;31,2;27,8;73;0;2,5;11;360;4;N 
30-08-2008;26;32,4;28;71;4;4,9;8;315;3;N 
31-08-2008;25;32,1;28,1;77;17,4;7,1;9;225;4;SE
01-09-2008;26;32,3;28,5;75;0;6,5;6;360;3;NE
02-09-2008;26;32,8;29,1;70;0;8;6;45;2;E 
03-09-2008;26;31;27,5;76;0;6,1;6;360;1;N 
04-09-2008;26;32,6;28,7;68;0;7,8;6;360;2;N 
05-09-2008;26;32,8;28,8;70;0;7,5;5;360;3;SW
06-09-2008;26;32;28,4;72;0;3,5;5;45;3;SW
07-09-2008;25;31,8;28,3;71;12,1;4,3;4;45;3;NE
08-09-2008;24;32,4;27,7;68;0;6,8;4;45;2;N 
09-09-2008;25;32,6;28,6;80;0;6,9;4;360;2;N 
10-09-2008;26;34,4;29,1;69;0;6,1;5;135;2;N 
11-09-2008;26;32,6;29,1;72;0;2,8;4;90;2;E 
12-09-2008;27;33,2;29;68;0;3,6;5;45;2;E 
13-09-2008;26;33,7;29,3;70;0;2,2;8;90;2;SE
14-09-2008;26;31,4;27,5;73;3,3;2,7;9;90;4;SE
15-09-2008;26;33;28,7;71;0;7,5;5;360;2;N 
16-09-2008;26;32;28,6;68;8888;7,9;4;360;2;N 
17-09-2008;26;32;28,5;74;0;8;7;45;2;E 
18-09-2008;27;34,6;29,1;67;0;8;6;90;3;E 
19-09-2008;27;32,8;29,3;70;0;7,5;5;315;3;NE
20-09-2008;27;33,8;29,7;67;0;8;4;45;2;NE
21-09-2008;26;33,2;29,3;68;0;7,7;5;315;3;S 
22-09-2008;26;32;28,8;68;0;8;5;90;3;NE
23-09-2008;27;34,2;29,1;68;0;8;7;360;3;N 
24-09-2008;25;33;29;72;5,6;8;5;45;2;N 
25-09-2008;25;32,4;28,1;73;0;8;5;315;2;SW
26-09-2008;25;33,4;28,9;70;0;7,5;4;45;3;E 
27-09-2008;26;33,4;29,1;66;0;8;5;45;3;E 
28-09-2008;26;32,8;28,8;70;0;7,5;6;45;3;E 
29-09-2008;27;32,4;28,9;68;0;7,5;6;360;2;N 
30-09-2008;27;32,7;29,2;70;0;8;4;360;2;N 
01-10-2008;26;32,1;29,2;67;2;8;5;340;2;S 
02-10-2008;25;33,4;28,3;66;0;6;8;70;4;E 
03-10-2008;26;33,6;29,3;70;0;8;7;40;2;E 
04-10-2008;27;32,8;29,4;72;8,9;8;5;10;2;NE
05-10-2008;25;31,7;28,2;74;0;1,8;4;20;3;S 
06-10-2008;26;32;28,7;74;0;6,6;5;340;2;N 
07-10-2008;26;32,6;29,1;70;0;5,8;5;340;2;SW
08-10-2008;26;32,2;28,3;72;0;2,7;5;60;2;NE
09-10-2008;26;32,9;29,5;66;0;6,4;6;60;3;S 
10-10-2008;27;34,3;29,7;66;0;8;4;30;2;NE
11-10-2008;27;31,4;28,6;73;0;5,1;5;60;2;NE
12-10-2008;27;34,5;30,1;64;12;8;8;100;3;E 
13-10-2008;26;34,6;29,4;68;0;7,6;9;50;4;E 
14-10-2008;27;33,2;29,7;74;0;8;7;40;3;NE
15-10-2008;27;33,8;29,9;69;0;8;6;20;2;NE
16-10-2008;26;32,9;29,4;70;0;6,7;6;320;2;NW
17-10-2008;26;33,2;29,3;71;0;4,2;3;160;2;NE
18-10-2008;26;33,4;29,9;69;0;8;6;60;3;NE
19-10-2008;27;34;29,3;68;2,8;5,5;6;60;3;NE
20-10-2008;26;34,4;28,8;75;0;8;6;50;3;NE
21-10-2008;26;34,6;30,3;76;5,4;8;5;50;3;NE
22-10-2008;25;33,6;29,2;69;0;4,5;4;50;2;NE
23-10-2008;27;29,8;28,1;81;1,5;0;8;300;3;W 
24-10-2008;25;30,6;28,2;76;0;0,4;4;250;2;W 
25-10-2008;26;32,6;28,6;76;0;3,6;6;210;2;SW
26-10-2008;26;33;29,3;73;0;8;5;30;2;N 
27-10-2008;26;31,2;28;77;8,5;1;5;350;2;N 
28-10-2008;25;30,7;27,3;80;8,7;3;4;40;2;SE
29-10-2008;23;31,5;27;78;0,3;2,8;3;40;2;NE
30-10-2008;25;32;28,5;72;0;4,8;5;20;2;N 
31-10-2008;26;32,6;28,9;66;6;8;5;360;2;N 
01-11-2008;26;32,8;28,4;74;0;6,4;4;30;2;NE
02-11-2008;26;31,8;28,9;77;0;8;6;20;3;N 
03-11-2008;26;31,7;28;78;0,8;3;4;210;2;SW
04-11-2008;25;31,8;28,1;74;8,5;8;6;40;2;NE
05-11-2008;25;30,6;28;78;9,3;0,6;6;20;2;N 
06-11-2008;25;32,6;29,2;74;22,8;7,3;4;360;2;NE
07-11-2008;25;31,4;27,9;76;1;0,5;5;90;2;E 
08-11-2008;26;30,7;27,7;80;0,4;0,4;4;20;3;NE
09-11-2008;25;31,6;28;80;0;2,2;5;320;3;NW
10-11-2008;25;30;27,1;82;5,8;0;10;60;3;SW
11-11-2008;25;33;28,2;75;0;8;6;10;2;NE
12-11-2008;26;32,2;29,2;77;0;8;7;10;2;N 
13-11-2008;26;33;29,5;76;0;5,6;6;30;2;SW
14-11-2008;26;32,8;29;73;0;5,6;4;20;2;SE
15-11-2008;27;32,3;29;76;1,2;4,7;3;210;2;NE
16-11-2008;26;33,2;28,2;78;51;7,7;5;40;2;NW
17-11-2008;26;31,6;28,3;77;6,1;2,6;3;80;1;N 
18-11-2008;26;29,4;27,3;85;2,4;0;8;270;3;W 
19-11-2008;26;31,7;28,1;76;10,5;0,2;6;230;3;SW
20-11-2008;24;32,2;27,4;76;1,6;0,7;4;320;2;W 
21-11-2008;25;31,4;28,6;80;0;0,8;6;290;3;SW
22-11-2008;27;31;28,6;78;0;0,5;6;290;3;W 
23-11-2008;27;32,4;28,8;76;7;2,3;7;270;3;W 
24-11-2008;24;29,4;26,5;75;0;0;8;210;4;SW
25-11-2008;25;35,2;29,7;77;0;5,2;8;200;3;S 
26-11-2008;26;30,6;26,8;84;4;0,7;10;160;3;S 
27-11-2008;24;33,3;28,6;71;0;8;6;270;3;E 
28-11-2008;26;32,8;29,2;74;25,7;5,9;4;20;2;W 
29-11-2008;24;33;28,5;75;7,8;7,5;5;220;3;SW
30-11-2008;26;31,4;28,1;74;35;1,5;4;360;2;N 
01-12-2008;25;32,4;27,6;79;1,9;7,3;4;210;2;S 
02-12-2008;26;32,4;28,7;78;0;5;6;230;2;S 
03-12-2008;25;31,5;28,2;76;0;6,8;5;240;2;S 
04-12-2008;27;31,4;28,9;72;0;2,1;4;130;2;S 
05-12-2008;26;32,2;28,7;76;0;8;4;10;2;SW
06-12-2008;27;32,4;28,2;84;10,5;3,1;4;250;2;E 
07-12-2008;25;33,6;28,8;72;0;5,3;6;200;2;N 
08-12-2008;26;31,2;28,2;76;0;0;5;180;3;SW
09-12-2008;26;30,8;28;71;0;0;6;210;4;SW
10-12-2008;25;30,2;27;75;1;0,1;6;160;4;S 
11-12-2008;-;-;-;85;2;5;6;150;3;S 
12-12-2008;24;31,4;26,9;80;19,9;1;7;240;3;S 
13-12-2008;25;31,4;28;76;0;5,3;5;290;3;S 
14-12-2008;26;31,2;28,1;76;0;2;5;300;3;SW
15-12-2008;25;30,7;27,4;79;8,1;2,5;7;270;4;W 
16-12-2008;25;31,8;27,8;75;8888;0,5;6;330;4;W 
17-12-2008;26;32;27,5;82;5;7,7;9;320;3;W 
18-12-2008;25;35,7;28;78;0;2,8;5;280;3;W 
19-12-2008;26;31,2;27,9;80;1,5;3,8;6;320;3;NW
20-12-2008;-;-;-;85;28,1;0;4;290;3;NW
21-12-2008;25;29,5;26,8;80;2,5;2,8;5;300;2;NW
22-12-2008;25;31,4;28,1;82;57,2;6,1;10;310;4;NW
23-12-2008;25;28,2;26,7;81;4,5;0;9;310;3;W 
24-12-2008;25;32;28,2;80;0;8;4;300;2;SW
25-12-2008;25;31,1;27,8;78;8888;0,2;6;220;5;SW
26-12-2008;25;30,7;27,3;73;0;1,8;7;270;4;SW
27-12-2008;26;31,9;27,8;76;1,6;5,5;5;240;4;SW
28-12-2008;26;32,1;28,4;73;0;4,9;9;270;5;SW
29-12-2008;26;30,5;27,3;70;0;0;10;240;5;SW
30-12-2008;24;31,4;27,8;71;1,5;0,1;6;230;3;W 
31-12-2008;26;31,2;27,8;74;0;0,9;7;280;4;SW
01-01-2009;25;31,5;27,9;78;2,4;2,7;6;270;3;W 
02-01-2009;25;31,9;28,5;73;0;8;8;240;4;SW
03-01-2009;26;34,6;29,2;67;0;6,3;7;210;5;SW
04-01-2009;25;33,2;28,2;72;0;8;7;280;5;SW
05-01-2009;26;33,4;28,6;72;0;6,2;7;230;4;SW
06-01-2009;26;31,2;26,8;77;9,2;0,6;5;290;2;W 
07-01-2009;25;30,4;26,8;76;2,6;0,3;5;300;3;W 
08-01-2009;25;30,3;27,3;82;42;1;6;290;2;W 
09-01-2009;24;27,9;26,1;82;3,8;0;5;250;2;SW
10-01-2009;24;28,9;26,1;84;4,5;0;7;180;3;S 
11-01-2009;24;28,6;26;86;12;0,2;-;150;5;SE
12-01-2009;23;28;25,5;87;34,8;0;8;340;1;W 
13-01-2009;24;28,3;26,7;88;148,9;0;5;310;3;W 
14-01-2009;24;28,3;26,4;82;23;0;8;310;3;W 
15-01-2009;25;29,4;26,6;84;9,6;0,4;5;290;3;W 
16-01-2009;24;29,8;26,8;80;3,5;5,8;6;300;3;W 
17-01-2009;25;30;27,4;83;0;5,5;9;280;4;W 
18-01-2009;27;30,8;28,1;78;1,5;5,6;9;270;4;W 
19-01-2009;27;31,2;28,4;76;2,3;8;8;270;4;W 
20-01-2009;25;29,9;27,4;78;0;1,5;4;260;2;W 
21-01-2009;25;31,1;27,9;77;9,1;8;3;240;2;W 
22-01-2009;25;30,8;27,3;76;0;8;5;250;1;NW
23-01-2009;25;31,8;28;81;0;7,2;4;300;2;NW
24-01-2009;26;31;28,6;81;14,4;8;5;270;2;W 
25-01-2009;25;31,5;27,7;77;8,6;6,8;5;320;3;W 
26-01-2009;25;27,9;26,4;88;44,4;0;3;240;1;SW
27-01-2009;25;28,6;26,2;87;39;0;8;280;3;W 
28-01-2009;25;30,4;28,1;83;1,5;4,7;6;240;3;W 
29-01-2009;25;30,4;27,3;80;9,5;2,5;5;280;2;W 
30-01-2009;25;29,4;26,6;82;25,9;0,2;6;270;4;W 
31-01-2009;24;28,7;26;83;20,1;0,5;5;250;2;W 
01-02-2009;24;29,3;26,1;88;87,1;1,5;10;290;3;W 
02-02-2009;24;27,9;25,4;88;26,3;0;5;220;3;W 
03-02-2009;24;30;26,2;89;32,6;3;5;270;3;W 
04-02-2009;24;28;25,5;84;3,6;0;5;240;2;W 
05-02-2009;24;29,4;25,9;88;6;0;8;260;4;W 
06-02-2009;24;28,6;25,8;84;5,5;0;6;270;4;W 
07-02-2009;24;28,2;25,9;84;17,3;0,3;6;240;3;W 
08-02-2009;22;30;27,8;83;18,3;4,6;5;290;3;W 
09-02-2009;25;29,8;27,9;81;28,7;1;4;300;2;NW
10-02-2009;24;30,8;26,7;81;0,3;4,8;5;280;3;W 
11-02-2009;25;30,4;27,5;85;4,8;0,2;6;250;4;W 
12-02-2009;25;30,8;27;79;5,9;1,2;6;270;4;W 
13-02-2009;23;32,4;28,1;74;0;6;9;240;5;W 
14-02-2009;26;32,5;28,4;71;0;6,9;9;250;6;W 
15-02-2009;25;30,2;26,9;78;4,8;3,2;6;270;5;W 
16-02-2009;24;29,4;26,5;78;0;0,5;5;280;4;W 
17-02-2009;24;31,8;27,9;82;45,6;7,5;5;270;3;W 
18-02-2009;24;29,4;26,6;80;1,1;0,7;5;280;2;W 
19-02-2009;25;31,4;27,8;84;0,7;7;4;280;0;W 
20-02-2009;26;30,8;27,9;80;16,1;6,8;5;280;2;W 
21-02-2009;24;31;27,7;79;0;6,5;4;270;2;W 
22-02-2009;25;30,6;27,3;85;7,4;4,6;5;270;2;W 
23-02-2009;25;32;27,4;81;5,3;2,1;6;240;3;W 
24-02-2009;25;32,2;28;76;0;7;10;260;4;W 
25-02-2009;26;31,2;28,4;75;0;4;4;140;3;W 
26-02-2009;26;26,3;28,2;73;0;2,9;4;290;2;W 
27-02-2009;26;31;28,4;75;42,1;2,3;5;270;3;W 
28-02-2009;25;30,4;26,6;82;8;2,5;4;270;2;W 
01-03-2009;25;31,2;27,3;86;0;0;8;270;2;W 
02-03-2009;26;32,4;28,6;77;0;4,3;9;270;6;SW
03-03-2009;26;33,5;29,1;73;0;8;8;270;6;W 
04-03-2009;26;31,8;28,7;73;2,6;7,2;10;270;4;N 
05-03-2009;25;32,2;27,7;78;1,6;5,5;10;270;5;SW
06-03-2009;26;33;28,5;71;0;4,9;10;270;6;W 
07-03-2009;26;32,2;28,7;72;0;5,4;9;270;5;W 
08-03-2009;26;33,6;29,2;69;8888;7,6;10;270;5;W 
09-03-2009;25;32,4;28,1;79;29,4;5,6;9;270;4;W 
10-03-2009;25;30,3;27,4;82;1,2;5,2;9;270;3;N 
11-03-2009;25;32,4;27,6;75;0;7,7;10;270;4;W 
12-03-2009;26;31,4;28,1;77;8888;3,6;10;360;5;W 
13-03-2009;26;32,8;28,4;74;1;5,7;10;270;5;W 
14-03-2009;27;31,2;28,4;76;0;5,9;10;270;4;W 
15-03-2009;26;32,4;28,3;72;8888;3,8;8;225;4;N 
16-03-2009;25;33,1;28,6;71;0;8;10;360;5;SW
17-03-2009;25;34,6;29,4;72;0;8;10;270;6;SW
18-03-2009;26;33,6;29,3;70;0;5,8;10;270;6;W 
19-03-2009;26;32,6;28,4;77;0;6,2;10;270;5;W 
20-03-2009;27;32;28,6;74;0;6,8;8;360;3;N 
21-03-2009;25;32,9;28,6;77;35,4;6,8;14;270;5;SW
22-03-2009;26;33;28,4;75;0;6,7;8;270;4;W 
23-03-2009;24;33;27,9;78;16,8;6;10;180;6;SW
24-03-2009;26;33;28,2;75;0;7,4;10;45;5;NE
25-03-2009;26;33,4;29,2;74;0;6,7;10;360;5;E 
26-03-2009;25;31,2;28,2;76;0;6,1;10;360;5;E 
27-03-2009;26;32,3;28,6;73;0;8;10;360;4;SW
28-03-2009;26;32,4;29;75;1,5;5,6;8;225;4;NE
29-03-2009;25;31,8;28,2;78;0;6;8;225;3;N 
30-03-2009;26;33;28,2;76;0;6,6;10;90;3;W 
31-03-2009;27;33,4;29,2;71;0;6,8;10;225;6;SW
01-04-2009;27;32,4;28,8;74;0;5,3;10;270;3;N 
02-04-2009;27;33;29,4;72;0;6,9;6;270;4;W 
03-04-2009;27;33;29,6;74;0;3,9;6;135;3;N 
04-04-2009;26;33,2;28,7;76;12,3;2,1;7;315;2;N 
05-04-2009;26;30,5;28;82;0;0,2;10;270;3;N 
06-04-2009;25;32,8;27,5;80;1;5,7;7;315;2;N 
07-04-2009;25;31,2;27,9;74;8,5;0,7;10;90;4;N 
08-04-2009;25;29;26,4;86;0,3;0;7;360;3;E 
09-04-2009;26;32,8;28,5;74;8888;1,5;8;90;4;E 
10-04-2009;26;32;28,2;80;8888;1,2;7;360;3;N 
11-04-2009;27;32,4;28,9;76;0,6;4,6;10;360;3;N 
12-04-2009;26;32,2;29,3;74;0;3,8;6;360;3;SW
13-04-2009;26;32,4;28,6;75;0;5,1;8;270;5;S 
14-04-2009;27;32,2;28,7;77;0;1,3;10;90;4;N 
15-04-2009;27;33,4;29,5;76;0;4,5;6;360;4;W 
16-04-2009;25;32,6;29;79;0;2,2;9;225;6;SW
17-04-2009;27;32,6;29,3;73;0;3,7;6;315;3;W 
18-04-2009;27;33;29,5;74;0;7,8;6;270;3;N 
19-04-2009;27;32,9;29,7;76;0;5,8;8;180;4;SW
20-04-2009;27;32,6;29,3;72;0;1,3;8;180;4;W 
21-04-2009;24;34,2;28,6;77;26,9;3,2;14;225;4;W 
22-04-2009;26;33;29,2;76;0;1,8;10;270;3;N 
23-04-2009;26;29,6;28;79;8888;0,3;7;225;4;W 
24-04-2009;26;33;28,8;70;0;0;6;270;3;N 
25-04-2009;26;33,4;29;75;0;8;10;360;3;N 
26-04-2009;25;31,2;29,1;72;0;7,7;10;270;4;W 
27-04-2009;26;33,8;28,6;75;0;5,8;7;270;4;W 
28-04-2009;27;33,2;29,3;71;0;8;10;360;4;SW
29-04-2009;27;33,4;29,8;75;0;7,7;6;45;3;NE
30-04-2009;26;33;29,8;74;1,5;5,9;8;135;5;S 
01-05-2009;26;35,2;29,6;71;0;8;5;90;3;E 
02-05-2009;26;33;29,2;65;0;4,4;4;315;3;NE
03-05-2009;26;32,8;29,1;71;0;5,4;4;225;2;NE
04-05-2009;27;32,4;28,9;70;0;5,3;4;315;2;W 
05-05-2009;24;32,4;29,5;72;59,8;4,1;5;315;3;NE
06-05-2009;26;32,4;28,6;77;0;4,3;4;135;3;SW
07-05-2009;27;33;29;73;0;0,7;4;90;2;N 
08-05-2009;26;30,3;28,5;78;3;0;5;90;2;SW
09-05-2009;26;31,6;27,4;84;5,3;2,5;5;90;2;E 
10-05-2009;25;32,5;28,1;82;2,3;6,6;5;315;2;E 
11-05-2009;24;29;25,9;88;73,4;0;9;90;2;N 
12-05-2009;25;31,5;27,3;80;0;4,9;4;90;2;E 
13-05-2009;26;30,6;28,3;80;3,2;2,7;4;90;2;E 
14-05-2009;26;29,6;27,2;83;4;1,8;3;270;1;N 
15-05-2009;25;31,6;27,6;82;0;3,2;5;90;2;E 
16-05-2009;27;31,6;28,4;76;0;0;3;315;1;N 
17-05-2009;26;33,4;29,2;79;0,8;6;5;225;3;SW
18-05-2009;26;32,1;27,6;82;7,9;1,4;7;270;3;SW
19-05-2009;27;32,2;28,9;77;0;0,9;5;315;3;W 
20-05-2009;27;32;28,3;83;1,3;8;5;270;2;W 
21-05-2009;26;32,8;27,7;80;2,5;3,3;5;225;2;N 
22-05-2009;26;32,4;28,1;81;0;3,6;3;225;2;W 
23-05-2009;26;33,1;29,2;80;0;0,2;5;315;2;E 
24-05-2009;26;32,6;29,2;78;0;5,8;5;90;2;N 
25-05-2009;27;33,6;29,2;74;0;6,6;8;315;3;N 
26-05-2009;26;32,6;29,2;76;0;3,4;4;315;2;N 
27-05-2009;26;33,4;29,1;73;0;6;4;270;2;W 
28-05-2009;27;32,6;29,3;72;0;7,8;4;90;2;N 
29-05-2009;27;33,2;29,6;65;0;6,9;5;225;3;SW
30-05-2009;27;32,6;29,4;73;0;6,5;5;45;2;N 
31-05-2009;27;33,4;29,5;76;0;6,7;5;90;3;E 
01-06-2009;27;33,4;29,9;74;0;2,4;11;90;7;E 
02-06-2009;25;33;29,4;74;0;1,5;11;225;7;S 
03-06-2009;26;32,5;28,1;76;0;3,2;6;90;4;E 
04-06-2009;26;33,4;29,2;72;0;6,2;11;45;5;W 
05-06-2009;27;32,6;29,2;74;0;4,7;11;45;5;E 
06-06-2009;27;33,2;29,4;74;0;4,4;11;90;5;E 
07-06-2009;27;33,4;29,5;72;0;5,2;13;90;5;E 
08-06-2009;25;32;27,7;80;5,9;4,2;11;90;6;SW
09-06-2009;25;33,5;28,3;75;0;2,4;8;270;4;SE
10-06-2009;25;33,4;28,8;80;22,4;0;9;360;3;E 
11-06-2009;25;31,4;28;81;0;1,5;11;360;4;N 
12-06-2009;27;33;29,3;74;0;5,7;10;90;5;E 
13-06-2009;26;32,4;29;76;0;4,2;14;90;4;N 
14-06-2009;27;31,8;28,7;74;0;5,6;9;90;4;E 
15-06-2009;27;32,8;29,3;75;0;7,5;10;90;5;W 
16-06-2009;25;31,8;28,3;79;5,5;4,8;11;45;6;N 
17-06-2009;26;31,4;28,2;75;0;7,6;8;90;5;S 
18-06-2009;26;33;29;71;0;6,1;9;135;4;E 
19-06-2009;26;33,6;29,3;69;0;7,2;10;90;6;E 
20-06-2009;26;33;29,3;68;0;7,1;11;90;7;E 
21-06-2009;26;33,2;28,8;74;0;7,6;9;90;4;N 
22-06-2009;26;33,4;28,9;73;0;6,3;10;45;5;E 
23-06-2009;27;31,8;28,5;76;0;7,6;15;360;5;N 
24-06-2009;26;31,6;28,4;78;1,1;0;7;360;3;N 
25-06-2009;26;32,4;28,5;78;0;4,5;13;45;5;NE
26-06-2009;26;32;28,8;78;0;7,3;11;90;6;E 
27-06-2009;25;33,6;29,1;72;0;7,2;10;90;6;E 
28-06-2009;26;33,2;28,6;72;0;5,8;11;90;6;E 
29-06-2009;26;33;29,4;74;2,8;0,8;11;225;3;N 
30-06-2009;26;32,4;28,6;74;0;7,6;8;45;4;N 
01-07-2009;26;32,4;28,9;73;0;7,6;5;100;3;E 
02-07-2009;26;33,4;28,8;74;0;7,5;5;70;2;E 
03-07-2009;26;31,8;28,1;72;0;7,5;4;40;2;NE
04-07-2009;26;32,4;28,7;67;0;7,5;4;60;2;E 
05-07-2009;26;32;28,9;74;0;5,7;5;90;2;E 
06-07-2009;26;32,8;28,3;71;0;6,5;6;80;3;E 
07-07-2009;26;33,4;28,8;68;0;7,7;5;320;2;NE
08-07-2009;26;32,9;28,8;68;0;4,7;5;120;2;SE
09-07-2009;26;32,1;28,6;76;0;7,5;4;70;2;E 
10-07-2009;26;32,8;28,4;72;0;5,5;4;30;2;NE
11-07-2009;26;32,6;28,5;71;0;7,2;4;220;2;NW
12-07-2009;25;32,6;27,7;68;0;7;8;20;2;E 
13-07-2009;25;32,8;28;61;0;7,5;5;60;2;E 
14-07-2009;24;33,4;27,7;60;0;7,8;5;90;2;E 
15-07-2009;24;32,5;28,3;63;0;7;4;90;2;E 
16-07-2009;26;32,4;28,5;70;0;7,8;5;300;2;W 
17-07-2009;26;31,8;28,3;73;15,7;7,3;5;100;3;N 
18-07-2009;25;32,5;27,9;66;0;6,7;8;90;3;E 
19-07-2009;26;32;28,4;71;0;7,8;5;90;3;E 
