TN,TX,TAVG,RH_AVG,RR,SS,FF_X,DDD_X,FF_AVG
25.0,32.4,27.6,80.0,3.9,3.6,9.0,225.0,5.0
24.0,32.6,27.7,79.0,1.6,3.4,7.0,225.0,3.0
25.0,30.8,27.0,81.0,41.5,2.0,8.0,360.0,4.0
25.0,34.1,29.0,66.0,0.0,5.8,23.0,270.0,10.0
26.0,32.9,28.2,76.0,0.0,5.5,8.0,270.0,4.0
26.0,33.8,29.1,72.0,31.8,5.2,7.0,360.0,3.0
26.0,35.0,29.5,75.0,1.1,4.2,7.0,360.0,4.0
25.0,33.0,28.7,78.0,0.0,4.6,9.0,270.0,4.0
26.0,32.1,28.1,75.0,0.9,3.6,17.0,180.0,7.0
25.0,30.9,27.1,81.0,11.3,1.3,8.0,315.0,7.0
25.0,30.9,26.8,78.0,7.0,1.5,7.0,270.0,8.0
25.0,30.2,26.7,82.0,2.0,0.0,7.0,315.0,3.0
25.0,31.2,26.2,81.0,13.3,1.1,9.0,225.0,4.0
26.0,30.6,27.7,72.0,2.9,0.0,12.0,225.0,6.0
25.0,30.3,27.5,68.0,3.6,0.0,11.0,225.0,8.0
25.0,30.8,26.9,77.0,5.6,0.0,11.0,270.0,9.0
23.0,29.5,26.4,80.0,11.6,0.1,19.0,270.0,8.0
23.0,27.8,25.3,85.0,41.5,0.0,17.0,270.0,9.0
23.0,27.8,24.1,92.0,28.6,0.0,25.0,180.0,9.0
24.0,32.8,27.3,73.0,0.0,5.4,13.0,270.0,7.0
24.0,30.0,27.6,72.0,24.6,0.8,15.0,270.0,9.0
24.0,28.1,25.6,86.0,13.3,0.0,17.0,270.0,10.0
24.0,31.4,27.0,75.0,1.9,3.7,21.0,270.0,10.0
26.0,29.0,26.8,74.0,0.0,0.0,17.0,270.0,10.0
24.0,31.2,28.0,72.0,24.9,1.9,14.0,360.0,8.0
26.0,29.8,27.1,84.0,0.4,1.7,10.0,270.0,7.0
24.0,32.2,28.3,78.0,45.4,7.2,10.0,270.0,6.0
24.0,30.7,27.7,81.0,9.7,0.5,13.0,315.0,7.0
24.0,27.9,24.6,94.0,43.3,0.0,8.0,180.0,5.0
24.0,30.0,26.5,82.0,1.1,4.0,13.0,225.0,9.0
24.0,28.8,25.9,82.0,4.0,1.2,13.0,270.0,6.0
23.0,31.0,26.3,82.0,12.5,4.4,10.0,270.0,6.0
24.0,29.9,25.4,87.0,3.1,0.2,10.0,270.0,7.0
26.0,31.7,28.0,74.0,0.0,4.5,12.0,225.0,8.0
24.0,31.5,28.6,67.0,0.1,3.9,13.0,270.0,4.0
25.0,32.6,27.9,74.0,0.0,8.0,15.0,270.0,4.0
25.0,33.8,28.7,73.0,0.0,8.0,11.0,360.0,5.0
26.0,33.6,29.3,72.0,0.0,6.0,10.0,270.0,5.0
26.0,32.7,28.4,73.0,0.0,3.9,10.0,180.0,4.0
24.0,31.3,27.9,75.0,7.7,2.0,10.0,270.0,4.0
26.0,30.9,27.4,78.0,0.0,2.4,11.0,225.0,8.0
26.0,30.0,27.5,76.0,0.0,0.4,11.0,315.0,8.0
26.0,30.4,28.7,75.0,8.3,2.3,10.0,270.0,10.0
26.0,31.5,28.2,76.0,0.8,7.4,10.0,270.0,5.0
25.0,26.8,25.7,88.0,17.3,0.0,10.0,270.0,5.0
26.0,33.3,28.0,79.0,0.0,7.4,19.0,270.0,8.0
26.0,32.3,28.6,70.0,0.0,6.2,9.0,315.0,5.0
25.0,33.6,29.3,71.0,24.1,7.3,8.0,315.0,3.0
24.0,29.6,26.2,90.0,0.6,2.1,14.0,315.0,3.0
23.0,33.0,27.8,79.0,39.1,6.4,8.0,225.0,3.0
23.0,32.4,26.8,79.0,0.0,0.2,11.0,270.0,3.0
25.0,34.1,28.7,74.0,8.0,7.3,9.0,315.0,3.0
26.0,32.0,28.2,73.0,0.2,6.5,17.0,270.0,5.0
26.0,32.2,28.8,67.0,0.0,2.4,13.0,225.0,7.0
26.0,31.3,28.3,75.0,0.0,3.8,19.0,315.0,7.0
26.0,32.4,28.8,73.0,0.0,6.5,12.0,225.0,6.0
24.0,32.7,28.9,64.0,49.2,2.9,9.0,270.0,4.0
24.0,28.3,25.8,90.0,24.9,0.0,8.0,315.0,2.0
26.0,31.7,27.6,77.0,0.0,3.7,10.0,315.0,6.0
26.0,32.9,28.6,66.0,0.0,4.5,21.0,270.0,10.0
25.0,32.0,28.7,68.0,0.0,2.0,10.0,225.0,6.0
25.0,32.8,27.8,80.0,19.4,4.3,10.0,270.0,3.0
25.0,32.5,27.6,77.0,0.0,2.8,8.0,315.0,4.0
25.0,31.7,27.4,75.0,0.0,1.3,7.0,315.0,3.0
23.0,33.3,27.2,81.0,35.2,4.1,9.0,180.0,4.0
24.0,33.0,27.3,79.0,0.0,5.3,5.0,315.0,3.0
25.0,32.2,27.7,77.0,0.3,5.8,11.0,315.0,4.0
25.0,33.1,28.1,72.0,0.2,3.8,10.0,270.0,3.0
25.0,32.6,27.8,78.0,0.0,0.9,8.0,90.0,2.0
25.0,33.6,27.3,82.0,10.6,6.7,11.0,270.0,4.0
26.0,32.8,28.7,78.0,1.8,3.5,9.0,225.0,4.0
25.0,33.2,28.2,75.0,2.8,3.1,11.0,315.0,4.0
26.0,32.0,27.9,79.0,2.8,4.0,10.0,315.0,3.0
26.0,31.9,28.2,74.0,0.0,6.0,10.0,315.0,4.0
26.0,33.4,28.1,71.0,0.0,7.8,17.0,270.0,4.0
26.0,33.2,28.2,73.0,0.0,4.9,9.0,135.0,4.0
26.0,35.7,29.0,70.0,7.7,7.2,9.0,270.0,3.0
26.0,30.8,27.7,80.0,0.0,0.4,7.0,315.0,4.0
25.0,33.6,27.2,84.0,5.7,2.1,11.0,315.0,3.0
25.0,34.1,28.3,78.0,0.0,5.3,10.0,315.0,4.0
26.0,33.6,28.8,73.0,0.0,7.8,13.0,315.0,4.0
26.0,34.2,28.9,70.0,0.0,7.1,10.0,135.0,4.0
25.0,33.8,27.5,82.0,26.0,4.6,11.0,315.0,3.0
26.0,32.7,27.2,80.0,3.4,4.5,8.0,225.0,3.0
25.0,33.3,28.2,77.0,0.0,8.0,11.0,315.0,3.0
26.0,32.7,28.1,75.0,0.0,3.3,11.0,315.0,4.0
25.0,33.2,28.4,76.0,2.7,2.6,9.0,90.0,3.0
25.0,33.2,28.6,78.0,4.6,2.4,6.0,270.0,3.0
25.0,33.2,28.6,80.0,8.7,8.0,8.0,270.0,3.0
25.0,33.3,28.5,75.0,0.2,7.3,8.0,315.0,3.0
25.0,32.3,28.0,68.0,0.0,7.3,6.0,270.0,3.0
26.0,34.3,28.9,71.0,0.0,7.5,5.0,315.0,3.0
26.0,34.8,29.5,68.0,0.0,7.3,11.0,315.0,3.0
27.0,34.0,29.4,75.0,0.2,2.9,7.0,315.0,4.0
25.0,34.4,28.3,78.0,8.3,6.2,11.0,135.0,3.0
26.0,35.2,29.2,75.0,0.0,6.8,13.0,315.0,4.0
26.0,34.8,29.8,74.0,0.0,6.2,11.0,315.0,3.0
26.0,33.5,29.2,75.0,0.0,6.2,6.0,135.0,3.0
27.0,34.3,30.0,68.0,0.0,6.4,4.0,360.0,2.0
26.0,33.8,29.9,68.0,0.0,5.1,8.0,270.0,4.0
25.0,34.8,29.6,71.0,0.0,5.3,8.0,360.0,3.0
25.0,34.4,29.3,69.0,25.1,1.7,8.0,360.0,4.0
26.0,34.2,29.0,76.0,7.0,4.3,5.0,45.0,3.0
27.0,31.7,30.3,72.0,0.0,6.6,11.0,180.0,5.0
26.0,34.4,29.4,66.0,0.0,6.8,8.0,360.0,3.0
27.0,35.6,30.1,71.0,0.0,6.6,6.0,45.0,4.0
26.0,35.6,30.1,71.0,0.0,6.5,7.0,45.0,3.0
26.0,34.7,30.1,70.0,0.0,6.5,10.0,360.0,4.0
24.0,34.5,29.9,69.0,23.8,6.0,13.0,270.0,4.0
26.0,33.9,28.9,75.0,0.0,6.5,10.0,360.0,3.0
26.0,33.8,29.6,73.0,0.0,5.7,8.0,360.0,4.0
26.0,33.6,29.5,67.0,9.2,2.5,6.0,45.0,4.0
25.0,32.7,28.4,74.0,2.5,4.5,5.0,360.0,3.0
26.0,34.3,29.0,79.0,0.0,3.6,8.0,45.0,3.0
26.0,35.9,30.0,69.0,0.0,6.9,11.0,180.0,4.0
26.0,35.4,30.1,68.0,0.0,6.4,11.0,45.0,5.0
27.0,36.2,30.0,68.0,0.0,6.3,13.0,135.0,4.0
25.0,29.6,26.6,82.0,9.1,0.0,10.0,135.0,3.0
25.0,33.1,27.6,75.0,0.0,0.5,4.0,90.0,2.0
26.0,35.2,28.5,76.0,0.0,5.6,6.0,45.0,2.0
26.0,35.3,29.7,73.0,0.0,8.0,11.0,360.0,4.0
26.0,34.8,29.1,68.0,0.0,5.5,11.0,45.0,5.0
25.0,34.3,29.5,67.0,0.0,6.3,11.0,360.0,5.0
26.0,34.4,28.0,68.0,0.0,3.0,4.0,90.0,2.0
26.0,35.3,29.8,67.0,0.0,5.4,10.0,90.0,4.0
26.0,32.0,29.0,70.0,0.0,0.0,7.0,90.0,3.0
26.0,31.4,29.0,72.0,0.0,0.0,7.0,45.0,3.0
26.0,34.2,29.7,68.0,0.2,5.7,11.0,90.0,4.0
26.0,30.3,27.2,81.0,0.0,0.0,13.0,225.0,4.0
25.0,34.6,28.5,74.0,2.7,4.3,8.0,90.0,4.0
26.0,34.5,29.0,77.0,0.0,4.2,8.0,360.0,4.0
25.0,34.3,29.2,72.0,16.8,4.6,7.0,315.0,3.0
25.0,33.2,28.0,73.0,0.0,4.1,6.0,90.0,2.0
25.0,33.2,28.4,76.0,0.0,2.6,5.0,315.0,3.0
24.0,32.6,28.7,74.0,37.8,1.3,5.0,315.0,4.0
25.0,32.9,26.9,84.0,0.8,2.0,10.0,45.0,4.0
24.0,33.6,28.3,75.0,0.2,6.2,13.0,360.0,5.0
25.0,34.2,28.8,74.0,0.0,6.3,6.0,45.0,2.0
24.0,31.9,27.5,75.0,7.8,2.2,13.0,315.0,4.0
24.0,30.8,25.1,92.0,13.7,0.0,5.0,360.0,2.0
25.0,32.6,27.2,78.0,1.3,5.4,13.0,360.0,5.0
25.0,33.8,28.4,73.0,0.0,6.2,11.0,180.0,4.0
25.0,33.6,28.5,73.0,0.0,4.5,10.0,360.0,4.0
26.0,33.2,28.9,73.0,0.0,5.9,9.0,180.0,4.0
23.0,33.2,27.4,82.0,52.4,3.2,8.0,270.0,3.0
24.0,33.4,27.6,76.0,8.1,4.4,13.0,180.0,4.0
23.0,32.5,27.3,80.0,0.0,1.5,8.0,360.0,4.0
24.0,31.4,26.8,78.0,0.0,0.4,9.0,180.0,4.0
24.0,35.2,28.7,64.0,0.0,6.4,10.0,360.0,6.0
23.0,33.1,27.7,64.0,0.0,5.9,6.0,360.0,4.0
24.0,33.4,28.2,64.0,0.0,6.8,10.0,360.0,4.0
25.0,33.0,27.4,64.0,0.0,5.4,8.0,360.0,4.0
25.0,33.7,28.1,64.0,3.2,6.2,10.0,360.0,5.0
26.0,33.2,28.3,73.0,0.0,4.7,9.0,360.0,4.0
25.0,34.6,28.7,74.0,0.0,5.1,10.0,90.0,4.0
26.0,33.2,29.4,70.0,0.0,6.4,8.0,90.0,4.0
25.0,33.5,29.1,71.0,0.5,4.9,6.0,315.0,3.0
26.0,33.6,28.6,72.0,0.0,3.9,10.0,360.0,3.0
25.0,33.7,29.1,66.0,0.0,5.5,10.0,360.0,4.0
25.0,34.1,28.6,61.0,17.2,6.0,10.0,360.0,5.0
25.0,33.8,28.3,74.0,0.0,6.3,8.0,360.0,3.0
24.0,33.7,28.6,69.0,0.0,5.5,8.0,360.0,3.0
24.0,35.2,28.4,60.0,0.0,6.0,8.0,180.0,5.0
23.0,33.2,27.7,60.0,0.0,6.0,10.0,360.0,4.0
22.0,32.4,26.9,66.0,0.0,3.3,11.0,360.0,7.0
22.0,33.6,26.5,56.0,0.0,5.9,9.0,90.0,5.0
24.0,33.6,26.8,68.0,0.0,5.6,8.0,360.0,3.0
24.0,33.0,27.7,64.0,0.0,3.8,9.0,360.0,5.0
26.0,34.3,28.7,70.0,0.0,0.2,9.0,45.0,4.0
26.0,34.2,29.2,70.0,0.0,6.4,9.0,90.0,5.0
24.0,34.0,28.2,72.0,4.5,6.4,10.0,180.0,4.0
25.0,32.7,28.2,75.0,0.0,5.5,9.0,360.0,4.0
25.0,33.8,28.2,70.0,0.0,6.2,8.0,90.0,4.0
24.0,31.8,27.8,76.0,0.0,0.5,6.0,315.0,4.0
25.0,35.6,28.9,74.0,0.0,5.6,6.0,360.0,4.0
26.0,35.0,29.3,72.0,0.0,6.6,8.0,90.0,3.0
26.0,34.4,29.3,64.0,0.0,6.2,8.0,360.0,4.0
25.0,33.7,28.7,70.0,0.0,3.7,13.0,360.0,5.0
25.0,33.6,28.6,72.0,0.8,5.6,10.0,360.0,5.0
25.0,33.2,28.3,76.0,0.0,4.9,10.0,360.0,5.0
24.0,35.6,29.2,70.0,18.1,3.3,10.0,180.0,4.0
25.0,30.2,27.3,78.0,0.0,0.1,4.0,360.0,2.0
24.0,30.1,26.6,83.0,0.0,0.0,7.0,90.0,3.0
25.0,34.9,28.3,70.0,0.0,6.8,13.0,90.0,5.0
25.0,34.6,28.7,71.0,0.0,6.5,13.0,90.0,5.0
24.0,34.4,28.6,72.0,0.0,6.6,8.0,180.0,4.0
25.0,34.6,28.3,72.0,0.0,6.4,10.0,360.0,4.0
25.0,34.4,29.0,68.0,0.0,6.6,8.0,135.0,4.0
26.0,33.6,28.5,70.0,0.0,5.3,8.0,45.0,4.0
26.0,33.7,28.9,72.0,0.0,6.7,9.0,45.0,4.0
26.0,33.8,29.2,72.0,0.0,6.5,8.0,360.0,5.0
25.0,35.1,29.1,67.0,0.0,5.8,8.0,45.0,5.0
25.0,33.8,28.2,64.0,0.0,6.5,10.0,360.0,3.0
25.0,33.8,28.7,67.0,44.0,3.8,10.0,360.0,3.0
25.0,32.9,27.3,86.0,31.2,0.8,8.0,360.0,4.0
24.0,33.8,27.6,79.0,41.4,2.6,7.0,45.0,4.0
25.0,33.9,27.7,74.0,0.0,5.7,8.0,45.0,3.0
25.0,33.8,28.2,64.0,0.0,6.0,8.0,135.0,4.0
25.0,33.4,28.0,64.0,0.0,6.8,11.0,90.0,5.0
25.0,34.6,28.3,70.0,0.0,7.0,11.0,90.0,5.0
26.0,33.7,29.3,67.0,0.0,6.5,9.0,45.0,5.0
25.0,33.5,28.7,72.0,8.6,6.8,10.0,360.0,5.0
25.0,33.8,29.1,74.0,0.0,4.1,10.0,45.0,5.0
26.0,33.8,28.9,71.0,0.0,7.0,8.0,45.0,5.0
25.0,34.6,29.2,72.0,7.4,1.9,11.0,360.0,3.0
25.0,32.6,28.1,78.0,0.0,0.8,10.0,360.0,4.0
25.0,34.1,28.9,72.0,0.0,6.2,11.0,45.0,5.0
25.0,33.9,28.8,67.0,0.0,5.1,8.0,45.0,4.0
25.0,35.1,29.1,61.0,2.7,6.0,8.0,45.0,3.0
24.0,33.4,28.2,56.0,0.0,6.3,6.0,90.0,4.0
24.0,33.3,28.2,52.0,0.0,1.1,9.0,360.0,4.0
25.0,34.5,28.5,64.0,0.0,6.9,11.0,360.0,4.0
26.0,34.0,28.7,70.0,0.0,6.0,10.0,360.0,5.0
26.0,34.5,28.2,74.0,0.0,7.2,10.0,360.0,5.0
25.0,35.0,29.3,68.0,0.0,7.0,10.0,45.0,4.0
25.0,34.0,28.5,70.0,0.0,3.9,8.0,45.0,5.0
26.0,34.2,29.1,66.0,0.0,3.4,8.0,360.0,5.0
26.0,34.8,29.3,52.0,0.0,4.6,10.0,225.0,5.0
26.0,34.2,29.4,64.0,0.0,7.2,6.0,360.0,4.0
25.0,33.9,29.2,64.0,0.0,2.5,10.0,360.0,5.0
26.0,34.8,29.0,58.0,0.0,5.8,11.0,360.0,5.0
26.0,35.4,30.0,61.0,0.0,5.9,10.0,90.0,7.0
26.0,34.9,29.6,68.0,0.0,7.1,8.0,360.0,4.0
26.0,35.1,29.6,70.0,0.0,8.0,7.0,315.0,3.0
25.0,34.9,29.4,70.0,5.4,8.0,7.0,225.0,4.0
25.0,33.9,28.5,72.0,47.6,4.4,14.0,270.0,6.0
26.0,34.2,28.3,75.0,0.0,7.9,11.0,270.0,6.0
25.0,34.0,28.8,71.0,0.0,4.0,7.0,225.0,5.0
25.0,34.5,29.0,71.0,0.0,8.0,13.0,360.0,6.0
25.0,34.4,29.7,67.0,0.0,6.7,7.0,315.0,3.0
25.0,34.2,28.5,71.0,0.0,8.0,7.0,225.0,4.0
26.0,34.5,29.1,67.0,0.0,8.0,10.0,360.0,4.0
26.0,34.0,29.7,68.0,0.0,6.6,11.0,45.0,5.0
26.0,33.4,30.6,68.0,0.0,1.0,10.0,90.0,6.0
26.0,33.8,28.8,68.0,0.2,1.0,10.0,135.0,6.0
26.0,34.4,29.5,67.0,0.0,7.2,13.0,45.0,6.0
26.0,35.2,29.7,63.0,0.0,1.0,11.0,360.0,5.0
26.0,35.0,30.1,60.0,0.0,8.0,11.0,360.0,5.0
25.0,35.2,30.5,61.0,0.0,8.0,10.0,360.0,5.0
26.0,35.6,29.8,62.0,0.0,8.0,8.0,360.0,5.0
25.0,33.2,29.8,62.0,2.8,8.0,9.0,225.0,5.0
26.0,34.3,29.3,69.0,0.0,7.6,6.0,360.0,3.0
25.0,33.2,29.0,66.0,6.0,5.5,7.0,360.0,5.0
26.0,34.7,29.4,68.0,0.0,8.0,8.0,360.0,4.0
26.0,34.8,29.5,66.0,0.0,8.0,9.0,180.0,4.0
25.0,33.7,29.4,68.0,12.1,6.2,8.0,360.0,4.0
26.0,35.2,29.7,68.0,0.0,8.0,11.0,360.0,5.0
26.0,35.4,30.2,65.0,0.0,7.1,15.0,90.0,4.0
26.0,33.0,30.4,65.0,0.0,1.7,7.0,180.0,5.0
26.0,35.5,29.9,66.0,0.0,5.5,13.0,360.0,5.0
26.0,35.4,29.1,66.0,0.6,5.7,9.0,360.0,4.0
26.0,34.0,29.2,70.0,0.0,6.1,8.0,360.0,5.0
26.0,34.4,29.1,70.0,0.0,2.2,7.0,135.0,4.0
24.0,35.3,28.0,69.0,21.3,6.6,8.0,90.0,4.0
25.0,28.3,26.5,81.0,1.1,0.0,11.0,315.0,4.0
26.0,33.9,28.4,72.0,0.0,8.0,8.0,270.0,5.0
25.0,33.9,29.0,72.0,0.0,0.8,8.0,270.0,4.0
26.0,35.0,29.4,68.0,0.0,8.0,10.0,360.0,5.0
26.0,35.2,29.7,70.0,0.0,8.0,11.0,180.0,6.0
26.0,30.6,27.8,66.0,0.0,0.6,17.0,270.0,9.0
25.0,33.7,28.9,61.0,2.0,6.8,19.0,270.0,11.0
25.0,32.3,28.3,67.0,0.0,2.8,14.0,225.0,6.0
25.0,33.6,28.4,72.0,4.9,8.0,10.0,315.0,5.0
26.0,32.8,27.7,75.0,11.2,4.4,14.0,315.0,7.0
26.0,33.8,29.1,62.0,0.0,3.9,10.0,315.0,3.0
26.0,33.0,29.1,63.0,0.0,2.9,10.0,315.0,6.0
25.0,33.6,29.4,69.0,0.8,2.9,8.0,135.0,6.0
25.0,32.5,28.4,71.0,17.1,0.0,7.0,360.0,3.0
24.0,33.5,28.1,82.0,0.0,0.0,10.0,225.0,5.0
25.0,35.2,29.0,68.0,0.0,7.0,10.0,225.0,7.0
26.0,31.8,28.2,73.0,0.2,0.0,8.0,315.0,2.0
25.0,33.2,28.6,70.0,0.0,0.0,10.0,225.0,4.0
26.0,35.3,29.7,66.0,0.0,3.1,8.0,270.0,4.0
25.0,31.3,28.4,74.0,0.0,0.7,6.0,270.0,4.0
26.0,34.5,28.4,73.0,0.0,1.1,9.0,360.0,4.0
26.0,34.4,29.1,71.0,0.0,8.0,10.0,180.0,5.0
26.0,31.0,28.3,71.0,0.0,0.0,10.0,315.0,4.0
26.0,35.6,30.2,70.0,0.0,8.0,10.0,360.0,4.0
26.0,32.7,28.8,74.0,0.0,1.7,8.0,360.0,5.0
26.0,33.5,29.7,74.0,3.3,3.6,6.0,360.0,4.0
26.0,35.4,30.2,70.0,0.0,0.5,6.0,360.0,4.0
25.0,35.8,29.0,74.0,0.8,5.8,10.0,360.0,5.0
26.0,35.2,29.2,70.0,0.0,2.0,8.0,360.0,3.0
25.0,35.6,31.5,68.0,0.2,3.9,8.0,360.0,4.0
24.0,33.4,27.8,75.0,31.7,0.8,9.0,45.0,4.0
25.0,35.3,28.9,71.0,0.0,6.9,9.0,45.0,4.0
25.0,34.0,29.4,70.0,0.0,6.7,8.0,360.0,5.0
26.0,34.8,29.9,66.0,0.0,6.1,8.0,360.0,4.0
26.0,34.4,28.5,67.0,1.7,7.3,9.0,315.0,4.0
26.0,34.5,29.3,69.0,0.0,6.4,10.0,270.0,4.0
26.0,34.8,29.2,68.0,0.0,6.3,8.0,225.0,5.0
26.0,35.1,29.8,69.0,0.0,3.8,11.0,270.0,5.0
26.0,34.4,29.3,68.0,0.0,3.4,11.0,180.0,6.0
27.0,35.5,30.1,64.0,0.0,5.5,8.0,315.0,6.0
27.0,34.4,29.8,72.0,0.0,3.9,6.0,360.0,4.0
26.0,36.4,31.1,60.0,14.8,7.9,10.0,315.0,4.0
26.0,34.8,30.2,68.0,1.3,8.0,6.0,315.0,5.0
25.0,35.5,29.4,72.0,11.8,3.0,8.0,270.0,4.0
25.0,31.2,27.0,83.0,31.9,0.0,15.0,45.0,5.0
25.0,32.9,28.4,74.0,0.5,1.1,8.0,270.0,5.0
25.0,33.7,27.5,78.0,12.4,3.4,10.0,180.0,6.0
25.0,34.2,26.4,77.0,6.3,7.1,16.0,270.0,9.0
25.0,32.5,28.1,71.0,2.1,2.3,17.0,270.0,8.0
23.0,32.5,27.8,69.0,2.4,0.0,13.0,270.0,6.0
25.0,30.4,26.7,76.0,1.4,0.0,17.0,270.0,8.0
25.0,31.0,27.8,72.0,1.3,0.3,12.0,270.0,7.0
25.0,29.6,26.5,81.0,4.7,0.0,10.0,270.0,7.0
24.0,31.8,28.0,83.0,18.4,4.8,14.0,315.0,8.0
25.0,30.3,27.2,84.0,0.0,0.4,8.0,360.0,6.0
25.0,28.7,26.8,79.0,2.5,0.0,8.0,225.0,5.0
25.0,31.4,27.0,80.0,44.1,0.0,8.0,315.0,5.0
24.0,32.6,28.0,78.0,6.5,3.5,11.0,270.0,5.0
25.0,32.7,28.1,70.0,0.0,0.0,11.0,270.0,5.0
25.0,33.3,28.6,64.0,0.5,4.0,17.0,270.0,8.0
25.0,33.7,27.6,76.0,0.0,0.9,16.0,270.0,10.0
25.0,31.2,28.1,72.0,0.0,2.5,11.0,270.0,7.0
26.0,32.5,29.0,68.0,0.0,7.2,14.0,270.0,9.0
25.0,32.0,28.5,68.0,0.0,2.9,16.0,270.0,9.0
25.0,31.4,27.8,76.0,0.0,0.8,14.0,270.0,9.0
26.0,33.5,28.2,71.0,0.0,1.6,18.0,270.0,9.0
25.0,30.6,28.8,68.0,9.7,4.6,14.0,315.0,9.0
25.0,30.9,27.9,73.0,0.0,6.4,17.0,315.0,8.0
25.0,32.0,28.7,65.0,0.0,3.2,11.0,270.0,7.0
24.0,32.8,28.5,66.0,0.0,2.4,14.0,315.0,8.0
26.0,31.6,28.2,65.0,0.0,2.1,14.0,270.0,7.0
25.0,29.9,27.4,66.0,2.1,0.1,8.0,315.0,5.0
26.0,31.9,27.8,74.0,0.0,0.6,9.0,270.0,5.0
24.0,26.8,25.8,91.0,14.4,0.0,10.0,270.0,4.0
26.0,33.5,28.7,66.0,0.0,2.8,10.0,270.0,5.0
26.0,33.8,29.5,69.0,0.0,6.6,9.0,315.0,3.0
25.0,31.8,28.5,74.0,0.0,3.1,8.0,270.0,4.0
25.0,33.6,28.9,71.0,0.0,6.1,8.0,360.0,5.0
25.0,32.9,28.4,66.0,0.0,5.3,8.0,360.0,5.0
25.0,33.0,28.5,69.0,0.0,1.2,14.0,270.0,6.0
26.0,31.4,28.0,75.0,0.0,0.0,10.0,315.0,8.0
25.0,35.2,29.1,63.0,0.0,8.0,10.0,225.0,5.0
24.0,33.3,28.6,62.0,0.0,3.4,8.0,315.0,3.0
25.0,34.6,29.0,64.0,0.0,8.0,9.0,360.0,5.0
26.0,32.9,28.7,64.0,0.0,6.7,12.0,270.0,6.0
24.0,33.6,29.3,70.0,6.8,5.3,11.0,270.0,5.0
25.0,33.9,28.6,71.0,0.0,8.0,14.0,90.0,6.0
24.0,34.4,29.2,66.0,8.6,6.8,10.0,360.0,5.0
24.0,30.3,26.2,84.0,10.6,0.7,8.0,360.0,3.0
24.0,28.0,25.1,96.0,210.0,0.0,8.0,315.0,4.0
24.0,27.3,25.1,91.0,56.7,0.0,10.0,315.0,5.0
25.0,30.8,26.9,82.0,6.6,0.2,11.0,135.0,5.0
25.0,31.8,28.2,76.0,12.0,7.2,11.0,315.0,7.0
26.0,31.4,27.9,79.0,0.0,0.6,13.0,315.0,8.0
27.0,31.6,29.1,68.0,9.1,5.2,15.0,315.0,8.0
25.0,32.2,28.8,71.0,2.0,7.2,11.0,360.0,8.0
25.0,32.3,29.3,72.0,2.3,6.4,16.0,270.0,9.0
25.0,31.4,27.6,79.0,30.0,0.1,14.0,315.0,5.0
26.0,31.8,28.2,79.0,0.1,1.5,16.0,270.0,10.0
25.0,31.4,28.3,74.0,33.9,1.9,15.0,315.0,7.0
24.0,28.0,25.9,91.0,21.2,0.0,12.0,90.0,2.0
25.0,32.5,28.4,73.0,0.0,7.1,15.0,270.0,6.0
26.0,32.9,28.5,77.0,0.0,1.0,7.0,360.0,5.0
24.0,32.7,28.9,76.0,113.4,3.5,9.0,360.0,5.0
24.0,30.2,26.3,86.0,116.1,0.5,10.0,270.0,5.0
24.0,31.6,26.1,87.0,26.8,2.9,9.0,315.0,4.0
25.0,32.2,26.9,78.0,6.1,8.0,12.0,315.0,4.0
25.0,31.4,28.4,75.0,4.1,0.2,10.0,360.0,4.0
24.0,28.6,26.1,90.0,3.0,0.0,8.0,225.0,3.0
26.0,32.4,28.3,77.0,0.0,4.5,7.0,315.0,4.0
25.0,33.6,28.6,74.0,0.0,6.5,8.0,315.0,5.0
24.0,33.0,27.6,82.0,19.2,0.8,13.0,270.0,6.0
23.0,31.0,27.2,82.0,53.1,0.0,8.0,180.0,4.0
24.0,31.4,27.2,82.0,17.1,1.5,8.0,315.0,5.0
25.0,31.1,27.5,81.0,13.9,1.7,11.0,360.0,5.0
24.0,30.0,26.5,88.0,2.4,0.1,10.0,270.0,5.0
23.0,31.8,27.4,81.0,38.5,2.6,10.0,225.0,6.0
24.0,31.6,26.8,85.0,24.6,1.0,8.0,315.0,3.0
24.0,27.0,25.2,92.0,25.0,0.1,7.0,270.0,5.0
24.0,27.1,25.4,88.0,147.1,0.0,7.0,270.0,5.0
24.0,28.2,25.2,92.0,23.3,0.0,10.0,315.0,4.0
24.0,31.4,26.8,83.0,79.7,4.5,7.0,315.0,5.0
23.0,31.0,26.1,74.0,137.5,1.9,9.0,270.0,4.0
24.0,31.4,27.1,85.0,25.2,1.5,8.0,315.0,5.0
25.0,30.2,27.6,76.0,11.2,2.0,11.0,270.0,8.0
25.0,30.0,27.5,78.0,6.3,1.7,11.0,270.0,6.0
25.0,29.0,26.5,86.0,54.2,0.8,11.0,270.0,8.0
25.0,30.2,27.7,77.0,41.1,3.6,11.0,315.0,6.0
23.0,31.8,27.9,76.0,22.5,0.0,10.0,225.0,5.0
24.0,30.6,26.1,84.0,28.7,1.0,12.0,315.0,4.0
24.0,29.0,25.5,90.0,18.2,0.1,9.0,270.0,5.0
24.0,31.2,27.5,80.0,8.3,3.8,13.0,315.0,5.0
25.0,28.9,26.8,86.0,8.4,1.1,9.0,270.0,6.0
