TN,TX,TAVG,RH_AVG,RR,SS,FF_X,DDD_X,FF_AVG
25.0,29.8,26.7,92.0,2.2,0.5,5.0,220.0,2.0
25.0,32.6,27.9,81.0,0.0,8.0,3.0,360.0,1.0
25.0,33.0,28.3,76.0,2.0,8.0,3.0,260.0,1.0
26.0,32.4,29.1,74.0,0.0,2.5,3.0,230.0,1.0
26.0,33.6,28.9,78.0,0.0,6.0,3.0,240.0,0.0
26.0,34.0,29.2,74.0,0.0,8.0,2.0,70.0,0.0
24.0,32.4,29.0,74.0,49.0,1.5,3.0,100.0,0.0
25.0,32.8,28.1,83.0,0.0,6.0,2.0,320.0,0.0
26.0,32.8,28.5,74.0,0.8,5.0,4.0,210.0,1.0
26.0,32.2,28.5,80.0,1.5,4.0,4.0,200.0,1.0
25.0,33.2,28.2,82.0,1.0,3.0,3.0,270.0,0.0
26.0,32.8,28.0,73.0,16.0,0.0,5.0,320.0,1.0
26.0,32.7,28.3,82.0,13.0,2.0,4.0,260.0,0.0
25.0,33.2,28.3,81.0,1.1,4.1,3.0,250.0,0.0
25.0,33.8,28.6,76.0,0.0,6.0,3.0,30.0,0.0
26.0,33.4,29.7,76.0,0.0,1.0,3.0,100.0,0.0
27.0,33.2,28.0,78.0,16.3,7.0,1.0,250.0,1.0
25.0,32.6,27.9,79.0,30.0,6.5,5.0,315.0,1.0
25.0,34.0,28.9,73.0,0.0,5.0,4.0,360.0,1.0
27.0,33.0,29.2,72.0,0.0,7.0,3.0,45.0,0.0
25.0,32.9,29.1,76.0,16.1,1.0,3.0,270.0,2.0
25.0,33.6,28.6,75.0,0.0,8.0,3.0,45.0,0.0
24.0,32.2,28.1,77.0,3.4,3.5,4.0,360.0,1.0
26.0,32.4,28.0,76.0,0.7,5.5,3.0,45.0,0.0
26.0,34.4,29.2,72.0,0.0,8.0,4.0,45.0,2.0
26.0,30.8,28.6,77.0,4.4,3.0,5.0,270.0,2.0
25.0,33.4,28.2,76.0,0.0,7.0,3.0,360.0,1.0
26.0,33.6,29.5,75.0,0.0,8.0,4.0,270.0,1.0
26.0,32.6,28.7,78.0,1.4,5.5,3.0,270.0,1.0
26.0,33.6,29.4,72.0,0.0,8.0,3.0,225.0,1.0
25.0,33.0,29.3,73.0,0.0,6.0,3.0,270.0,1.0
26.0,33.2,29.1,69.0,2.0,8.0,4.0,270.0,1.0
27.0,33.0,29.4,72.0,0.0,7.5,4.0,90.0,2.0
26.0,32.8,29.3,70.0,0.0,6.0,4.0,225.0,2.0
26.0,34.4,29.4,68.0,0.0,8.0,3.0,90.0,1.0
27.0,33.8,30.4,68.0,0.0,3.2,4.0,225.0,2.0
27.0,32.8,29.4,70.0,0.0,1.5,3.0,225.0,2.0
24.0,32.8,29.2,73.0,14.3,0.7,3.0,270.0,2.0
25.0,29.8,26.6,83.0,9.5,0.0,2.0,180.0,0.0
26.0,32.5,28.4,75.0,0.0,8.0,4.0,180.0,2.0
26.0,31.0,28.1,78.0,0.0,2.5,4.0,90.0,2.0
26.0,28.8,27.0,77.0,0.4,4.0,5.0,90.0,2.0
24.0,33.6,29.0,73.0,16.2,6.5,3.0,360.0,1.0
25.0,32.4,27.9,81.0,0.0,4.0,2.0,90.0,0.0
25.0,31.8,28.2,77.0,2.1,2.5,3.0,180.0,2.0
26.0,31.8,28.5,76.0,0.0,0.0,3.0,270.0,0.0
26.0,33.4,29.2,76.0,0.0,5.0,4.0,135.0,1.0
27.0,33.2,29.5,75.0,0.0,1.0,5.0,180.0,2.0
26.0,33.2,29.8,74.0,0.0,1.0,3.0,180.0,1.0
26.0,32.8,29.2,70.0,2.6,8.0,4.0,270.0,1.0
25.0,33.0,29.1,74.0,0.2,3.0,3.0,360.0,1.0
26.0,33.0,28.6,74.0,0.0,2.0,3.0,135.0,1.0
25.0,32.4,28.1,76.0,1.6,3.5,4.0,90.0,2.0
24.0,33.5,28.4,74.0,27.6,2.6,4.0,225.0,2.0
24.0,27.6,25.9,87.0,0.4,0.0,3.0,180.0,0.0
25.0,33.0,28.5,73.0,0.0,8.0,3.0,180.0,0.0
26.0,32.6,28.6,76.0,0.0,8.0,3.0,315.0,1.0
26.0,33.2,28.9,68.0,0.0,6.5,4.0,180.0,2.0
25.0,32.2,28.7,68.0,0.0,8.0,3.0,360.0,0.0
26.0,32.4,28.6,71.0,0.0,0.0,3.0,315.0,0.0
26.0,33.4,29.4,66.0,0.0,8.0,3.0,270.0,1.0
26.0,33.0,29.7,69.0,0.0,6.4,2.0,315.0,0.0
26.0,32.4,30.5,74.0,0.0,2.0,3.0,315.0,0.0
26.0,32.8,29.0,72.0,0.0,3.0,3.0,315.0,0.0
26.0,32.4,28.8,70.0,0.0,8.0,3.0,315.0,0.0
25.0,32.4,28.4,73.0,0.0,8.0,4.0,225.0,1.0
25.0,34.0,28.7,66.0,0.0,8.0,3.0,90.0,1.0
26.0,33.4,28.8,70.0,0.0,8.0,4.0,45.0,0.0
25.0,33.2,28.9,71.0,0.0,8.0,3.0,315.0,1.0
26.0,32.4,28.6,71.0,0.0,8.0,3.0,180.0,0.0
26.0,32.6,28.8,74.0,0.0,7.1,2.0,90.0,0.0
25.0,31.8,29.0,73.0,0.0,3.0,3.0,90.0,0.0
25.0,32.0,28.1,70.0,0.0,7.0,3.0,360.0,1.0
24.0,32.8,28.4,71.0,0.0,8.0,4.0,90.0,2.0
25.0,34.0,28.7,61.0,0.0,8.0,3.0,45.0,1.0
25.0,32.4,28.4,70.0,0.0,7.0,2.0,90.0,1.0
25.0,33.6,28.8,62.0,0.0,8.0,3.0,90.0,1.0
26.0,34.4,29.3,64.0,0.0,8.0,3.0,180.0,1.0
25.0,33.0,29.0,65.0,0.0,6.0,3.0,90.0,1.0
26.0,33.0,28.9,66.0,0.0,8.0,3.0,45.0,0.0
26.0,33.0,28.7,68.0,0.0,8.0,3.0,360.0,0.0
26.0,33.8,29.2,68.0,0.0,8.0,5.0,90.0,2.0
26.0,33.8,29.3,66.0,0.0,8.0,3.0,180.0,1.0
26.0,33.6,29.0,70.0,0.0,6.5,3.0,270.0,1.0
26.0,32.2,28.2,72.0,0.0,3.3,3.0,270.0,0.0
26.0,32.8,28.4,71.0,0.0,0.0,3.0,270.0,0.0
26.0,34.2,29.4,67.0,0.0,8.0,4.0,90.0,1.0
26.0,33.2,28.9,74.0,0.0,5.0,3.0,225.0,1.0
26.0,33.2,28.4,74.0,0.0,4.5,4.0,45.0,1.0
25.0,33.2,28.5,63.0,0.0,8.0,4.0,360.0,2.0
25.0,32.0,28.5,65.0,0.0,0.5,3.0,180.0,1.0
26.0,33.6,28.8,62.0,0.0,7.0,3.0,180.0,1.0
25.0,33.0,28.9,64.0,0.0,8.0,3.0,270.0,1.0
26.0,33.4,28.9,66.0,0.0,8.0,4.0,45.0,2.0
26.0,33.6,29.3,64.0,0.0,8.0,5.0,90.0,2.0
26.0,33.6,29.2,68.0,0.0,8.0,4.0,90.0,1.0
26.0,33.8,29.0,72.0,0.0,8.0,4.0,45.0,1.0
25.0,31.4,28.2,75.0,16.0,1.0,3.0,360.0,1.0
24.0,33.0,28.2,71.0,7.4,6.1,3.0,90.0,0.0
25.0,31.4,27.3,76.0,0.0,1.5,2.0,225.0,1.0
25.0,32.6,28.7,66.0,0.0,5.5,3.0,45.0,1.0
26.0,33.0,28.6,70.0,0.0,8.0,5.0,225.0,2.0
26.0,34.0,29.5,65.0,0.0,8.0,4.0,180.0,1.0
26.0,32.8,28.8,69.0,0.0,8.0,3.0,360.0,1.0
25.0,33.8,29.1,64.0,0.0,8.0,5.0,135.0,1.0
26.0,32.6,28.7,72.0,0.0,5.5,3.0,270.0,1.0
25.0,34.2,29.2,71.0,0.0,8.0,4.0,270.0,1.0
24.0,32.0,28.5,74.0,19.8,6.0,3.0,90.0,1.0
25.0,31.7,27.4,78.0,10.0,8.0,4.0,45.0,1.0
25.0,31.6,27.5,75.0,0.0,2.0,3.0,90.0,0.0
25.0,33.2,28.3,69.0,0.0,8.0,4.0,360.0,1.0
24.0,33.6,28.5,66.0,0.0,8.0,3.0,180.0,2.0
24.0,34.0,28.3,64.0,0.0,8.0,4.0,180.0,1.0
24.0,33.4,28.0,64.0,0.0,8.0,4.0,135.0,2.0
24.0,32.0,27.7,67.0,0.0,8.0,3.0,90.0,1.0
24.0,31.2,27.2,68.0,0.0,5.0,3.0,270.0,1.0
24.0,32.4,27.3,64.0,0.0,8.0,4.0,270.0,1.0
25.0,32.0,28.0,66.0,0.0,8.0,3.0,90.0,0.0
25.0,31.0,27.8,70.0,0.0,3.0,3.0,45.0,1.0
24.0,32.4,27.9,68.0,0.0,7.5,3.0,270.0,1.0
24.0,33.6,27.8,67.0,0.0,8.0,4.0,90.0,1.0
24.0,32.0,27.6,68.0,0.0,8.0,4.0,90.0,1.0
26.0,32.6,28.4,66.0,0.0,8.0,3.0,90.0,2.0
26.0,32.4,28.6,66.0,0.0,7.0,3.0,45.0,3.0
26.0,33.4,29.2,68.0,0.0,8.0,4.0,180.0,2.0
25.0,34.0,28.9,67.0,0.0,8.0,6.0,135.0,2.0
25.0,34.0,28.7,74.0,0.0,8.0,4.0,90.0,1.0
25.0,33.2,28.2,78.0,0.0,7.5,3.0,270.0,1.0
26.0,33.8,29.2,70.0,0.0,6.5,3.0,90.0,1.0
25.0,32.0,28.7,74.0,0.0,8.0,3.0,90.0,2.0
25.0,33.6,28.7,74.0,0.0,8.0,4.0,90.0,1.0
25.0,32.4,28.6,65.0,0.0,8.0,3.0,90.0,2.0
26.0,34.2,29.1,64.0,0.0,8.0,4.0,180.0,1.0
25.0,33.4,28.8,72.0,0.0,8.0,4.0,45.0,1.0
25.0,32.4,28.3,72.0,0.0,8.0,3.0,360.0,2.0
25.0,32.4,28.1,68.0,0.0,8.0,3.0,270.0,2.0
24.0,33.6,28.5,63.0,0.0,8.0,4.0,135.0,1.0
25.0,33.4,28.0,67.0,0.0,7.8,4.0,135.0,2.0
26.0,33.4,28.9,70.0,0.0,8.0,4.0,90.0,2.0
25.0,32.8,28.9,71.0,0.0,7.0,4.0,45.0,2.0
25.0,32.4,28.3,69.0,0.0,8.0,4.0,315.0,2.0
25.0,33.4,29.2,69.0,0.0,8.0,3.0,45.0,2.0
25.0,33.2,28.4,71.0,0.0,8.0,3.0,45.0,2.0
24.0,32.4,27.6,70.0,0.0,8.0,3.0,315.0,2.0
24.0,33.0,28.0,63.0,0.0,8.0,3.0,315.0,2.0
24.0,34.0,28.4,64.0,0.0,8.0,3.0,315.0,2.0
25.0,34.5,29.0,68.0,0.0,8.0,4.0,135.0,3.0
25.0,34.0,28.3,68.0,0.0,8.0,4.0,135.0,3.0
26.0,34.0,29.2,66.0,0.0,8.0,5.0,45.0,3.0
25.0,35.4,30.0,71.0,0.0,8.0,5.0,45.0,3.0
25.0,36.0,29.0,64.0,0.0,8.0,4.0,90.0,3.0
26.0,34.6,29.0,60.0,0.0,8.0,3.0,270.0,3.0
26.0,34.8,29.0,61.0,0.0,8.0,4.0,225.0,2.0
25.0,32.8,29.1,67.0,0.0,7.0,4.0,225.0,3.0
27.0,33.6,29.6,74.0,0.0,3.0,3.0,90.0,2.0
26.0,33.4,29.3,71.0,0.0,7.0,4.0,45.0,3.0
25.0,33.2,28.7,68.0,0.0,5.0,5.0,180.0,4.0
25.0,33.4,28.9,70.0,0.0,8.0,4.0,225.0,3.0
26.0,34.6,29.0,64.0,0.0,8.0,4.0,45.0,3.0
25.0,34.6,29.5,61.0,0.0,8.0,4.0,270.0,3.0
25.0,33.6,28.7,63.0,0.0,8.0,4.0,180.0,3.0
24.0,33.4,28.3,67.0,0.0,8.0,3.0,180.0,2.0
25.0,32.8,28.2,70.0,0.0,6.0,3.0,225.0,2.0
25.0,31.8,28.1,68.0,0.0,8.0,4.0,90.0,3.0
25.0,32.7,27.9,64.0,0.0,8.0,4.0,90.0,3.0
25.0,32.4,28.4,65.0,0.0,7.0,4.0,90.0,3.0
25.0,33.0,28.3,66.0,0.0,7.5,4.0,360.0,3.0
25.0,33.6,28.7,58.0,0.0,6.5,4.0,180.0,3.0
25.0,34.0,28.8,68.0,0.0,8.0,4.0,180.0,3.0
25.0,33.8,29.0,62.0,0.2,8.0,3.0,225.0,3.0
25.0,34.2,29.3,63.0,0.0,8.0,4.0,360.0,1.0
25.0,36.8,29.5,52.0,0.0,8.0,4.0,360.0,1.0
26.0,34.6,29.6,60.0,0.0,8.0,3.0,360.0,1.0
26.0,33.8,29.4,64.0,0.0,7.5,4.0,315.0,1.0
26.0,33.4,29.4,67.0,0.0,7.8,4.0,315.0,2.0
26.0,34.0,29.1,68.0,0.0,7.0,4.0,90.0,1.0
25.0,33.2,29.0,69.0,0.0,7.5,4.0,90.0,1.0
25.0,35.1,29.8,65.0,0.0,7.0,4.0,90.0,2.0
25.0,35.3,29.6,57.0,0.0,8.0,3.0,360.0,2.0
25.0,34.0,29.1,61.0,0.0,8.0,3.0,135.0,1.0
26.0,33.4,29.0,62.0,0.0,8.0,4.0,315.0,2.0
26.0,33.6,29.9,65.0,0.0,8.0,5.0,180.0,2.0
25.0,34.0,29.0,62.0,0.0,7.0,3.0,360.0,1.0
25.0,35.0,29.6,67.0,0.0,8.0,3.0,360.0,1.0
27.0,33.8,29.5,72.0,0.0,8.0,3.0,360.0,2.0
27.0,34.0,29.8,70.0,0.0,6.8,3.0,315.0,1.0
27.0,32.8,29.6,68.0,0.0,5.1,5.0,225.0,1.0
27.0,34.6,30.3,66.0,0.0,8.0,4.0,180.0,2.0
25.0,34.6,28.8,65.0,0.0,4.0,3.0,360.0,1.0
26.0,34.8,30.2,68.0,0.0,8.0,3.0,315.0,1.0
28.0,34.6,30.5,70.0,0.0,7.0,3.0,360.0,1.0
27.0,35.1,30.6,69.0,0.0,7.0,4.0,180.0,1.0
26.0,34.8,29.4,70.0,0.0,8.0,4.0,270.0,2.0
26.0,34.2,29.9,67.0,0.0,8.0,4.0,315.0,2.0
25.0,35.2,29.8,66.0,0.0,8.0,4.0,180.0,1.0
25.0,33.8,29.5,71.0,0.0,3.0,4.0,360.0,1.0
27.0,34.6,29.7,68.0,0.0,8.0,3.0,360.0,2.0
26.0,34.3,29.6,70.0,0.0,5.4,3.0,225.0,2.0
27.0,34.0,29.2,68.0,0.0,7.7,4.0,225.0,2.0
27.0,33.2,29.9,71.0,0.0,3.0,4.0,270.0,2.0
25.0,34.6,30.1,68.0,10.6,8.0,4.0,360.0,1.0
25.0,33.0,29.1,75.0,0.0,4.0,3.0,360.0,0.0
25.0,33.6,28.7,73.0,0.0,8.0,4.0,90.0,1.0
27.0,33.8,29.5,72.0,0.0,5.2,3.0,315.0,1.0
27.0,35.2,30.1,71.0,0.0,8.0,4.0,315.0,2.0
27.0,34.2,30.1,68.0,0.0,7.5,4.0,180.0,2.0
26.0,34.8,30.1,67.0,0.0,7.0,3.0,45.0,1.0
25.0,34.0,30.0,72.0,0.0,7.0,3.0,360.0,2.0
25.0,33.6,29.3,74.0,17.0,7.0,4.0,315.0,2.0
25.0,34.1,29.3,72.0,0.0,5.0,3.0,360.0,1.0
26.0,35.0,29.3,72.0,0.0,8.0,4.0,270.0,2.0
27.0,33.9,29.4,75.0,0.0,7.5,4.0,270.0,2.0
25.0,34.6,30.0,68.0,0.0,6.0,3.0,270.0,1.0
26.0,35.0,29.7,72.0,0.0,8.0,3.0,135.0,0.0
25.0,36.2,30.0,68.0,0.0,8.0,4.0,180.0,1.0
26.0,36.0,30.4,68.0,0.0,8.0,4.0,180.0,2.0
28.0,34.8,30.2,66.0,0.0,8.0,4.0,135.0,2.0
28.0,35.8,30.5,68.0,0.0,8.0,4.0,270.0,2.0
25.0,35.6,30.7,70.0,0.0,4.0,3.0,270.0,1.0
25.0,36.0,30.5,69.0,0.0,8.0,3.0,360.0,1.0
25.0,35.4,31.1,68.0,0.0,7.0,4.0,90.0,1.0
26.0,35.1,29.7,69.0,0.0,8.0,3.0,360.0,2.0
26.0,34.4,30.3,70.0,5.7,2.5,4.0,270.0,2.0
26.0,32.8,28.7,80.0,0.4,4.0,4.0,270.0,2.0
25.0,34.6,29.9,71.0,0.0,1.0,4.0,180.0,1.0
26.0,34.8,29.7,71.0,0.0,5.4,4.0,90.0,1.0
25.0,35.0,30.3,70.0,0.0,7.0,4.0,180.0,1.0
26.0,32.8,28.5,75.0,0.5,0.0,3.0,315.0,1.0
26.0,33.4,28.7,74.0,0.8,0.6,4.0,180.0,2.0
26.0,32.8,29.4,72.0,3.2,3.5,4.0,270.0,2.0
25.0,34.6,29.9,70.0,3.3,8.0,3.0,90.0,1.0
25.0,33.4,29.7,70.0,2.0,2.0,2.0,315.0,0.0
26.0,33.4,29.1,72.0,1.4,4.0,3.0,315.0,2.0
27.0,33.2,29.6,74.0,0.0,5.0,3.0,360.0,1.0
26.0,31.6,29.1,80.0,1.2,1.0,4.0,360.0,1.0
27.0,32.8,28.8,78.0,0.0,4.5,4.0,180.0,1.0
26.0,32.8,29.1,76.0,0.0,1.2,4.0,90.0,2.0
25.0,33.6,29.7,71.0,0.0,4.2,3.0,360.0,4.0
25.0,33.4,29.7,71.0,0.0,4.3,4.0,360.0,1.0
26.0,34.4,29.4,73.0,0.0,6.5,5.0,180.0,2.0
27.0,32.0,28.9,74.0,0.5,0.0,3.0,360.0,1.0
26.0,33.9,29.8,68.0,0.0,4.5,4.0,315.0,1.0
26.0,33.6,29.2,72.0,2.1,4.3,4.0,225.0,2.0
27.0,33.0,28.8,76.0,0.0,0.5,4.0,270.0,2.0
25.0,34.4,29.8,73.0,0.0,5.0,4.0,270.0,2.0
26.0,33.8,29.8,72.0,0.0,7.0,4.0,270.0,2.0
27.0,34.4,30.1,73.0,0.0,8.0,5.0,225.0,2.0
27.0,32.6,29.3,78.0,6.6,2.0,3.0,270.0,1.0
26.0,30.6,28.7,83.0,12.2,0.0,3.0,315.0,1.0
26.0,32.4,28.6,79.0,0.0,3.5,4.0,315.0,2.0
27.0,32.4,29.0,75.0,0.0,1.5,4.0,315.0,2.0
25.0,33.2,29.4,75.0,0.0,4.0,5.0,360.0,2.0
26.0,32.4,28.5,78.0,28.9,2.0,6.0,315.0,2.0
26.0,30.2,28.0,82.0,6.2,0.0,6.0,360.0,3.0
26.0,30.6,27.4,83.0,3.4,0.0,5.0,360.0,2.0
26.0,32.6,28.0,79.0,1.2,1.0,8.0,315.0,2.0
26.0,31.4,28.0,82.0,3.6,2.0,4.0,270.0,2.0
25.0,30.4,27.2,83.0,0.0,0.0,4.0,315.0,2.0
26.0,31.8,28.7,76.0,1.5,1.0,8.0,315.0,5.0
25.0,27.6,26.2,88.0,25.0,0.0,6.0,315.0,3.0
24.0,30.0,27.4,85.0,16.3,0.0,4.0,270.0,2.0
24.0,29.6,26.3,80.0,0.2,0.5,7.0,270.0,3.0
24.0,31.0,27.4,77.0,6.5,1.5,5.0,315.0,3.0
24.0,32.0,27.7,74.0,0.0,3.0,10.0,270.0,4.0
25.0,31.6,28.2,72.0,0.0,3.0,7.0,270.0,5.0
26.0,33.0,28.4,62.0,0.0,4.0,8.0,315.0,5.0
25.0,33.6,29.1,64.0,0.0,6.0,9.0,360.0,3.0
25.0,34.0,28.9,63.0,0.0,8.0,7.0,270.0,5.0
26.0,34.2,29.8,60.0,0.0,8.0,8.0,270.0,4.0
26.0,33.4,29.0,63.0,0.0,6.0,4.0,270.0,2.0
27.0,32.4,29.1,74.0,0.0,8.0,7.0,315.0,4.0
26.0,36.0,31.1,54.0,0.0,1.0,6.0,270.0,4.0
25.0,36.0,30.3,56.0,0.0,8.0,9.0,270.0,4.0
26.0,35.2,29.9,61.0,0.0,5.0,6.0,270.0,4.0
26.0,34.4,29.7,63.0,0.0,8.0,8.0,270.0,4.0
26.0,34.4,29.3,71.0,0.0,5.0,8.0,270.0,3.0
26.0,32.0,28.9,70.0,0.2,3.0,5.0,315.0,3.0
26.0,34.0,28.5,74.0,0.0,8.0,6.0,315.0,2.0
26.0,33.2,29.4,72.0,5.0,6.1,4.0,315.0,1.0
25.0,33.0,29.0,76.0,1.0,8.0,5.0,270.0,2.0
26.0,33.2,29.0,74.0,0.0,6.0,4.0,270.0,2.0
25.0,32.6,28.9,77.0,0.4,3.0,3.0,270.0,0.0
26.0,32.8,28.6,78.0,0.0,8.0,6.0,270.0,2.0
26.0,32.6,29.2,77.0,1.6,3.0,4.0,315.0,2.0
23.0,29.6,27.1,83.0,37.5,0.0,3.0,270.0,1.0
24.0,32.0,26.8,81.0,7.7,2.0,5.0,315.0,2.0
24.0,30.1,28.0,78.0,37.2,0.0,4.0,315.0,1.0
25.0,31.5,27.7,83.0,0.0,6.0,5.0,270.0,2.0
26.0,30.4,28.2,81.0,18.9,0.5,7.0,270.0,2.0
26.0,31.0,27.7,82.0,6.6,1.5,4.0,270.0,2.0
25.0,28.8,27.4,80.0,4.8,0.0,4.0,315.0,3.0
25.0,29.6,27.8,76.0,15.5,1.0,5.0,270.0,2.0
24.0,29.0,27.0,78.0,68.4,0.0,7.0,315.0,3.0
24.0,27.0,26.0,90.0,234.7,0.0,6.0,270.0,2.0
24.0,28.0,25.9,92.0,76.7,0.0,8.0,270.0,3.0
25.0,29.8,27.1,78.0,4.4,2.0,5.0,315.0,3.0
25.0,29.4,26.7,83.0,17.7,0.0,5.0,315.0,2.0
23.0,30.4,27.3,86.0,105.0,3.5,4.0,315.0,2.0
24.0,29.8,26.6,82.0,0.6,3.0,4.0,315.0,2.0
22.0,29.2,27.3,81.0,32.1,1.0,4.0,225.0,2.0
22.0,28.3,25.0,90.0,35.4,0.0,3.0,360.0,1.0
25.0,29.6,26.9,89.0,66.0,1.5,4.0,315.0,2.0
25.0,30.6,27.8,82.0,0.1,3.0,4.0,360.0,2.0
25.0,31.2,28.3,80.0,0.0,5.8,4.0,360.0,1.0
26.0,31.4,28.7,78.0,3.6,7.2,4.0,360.0,2.0
24.0,27.4,26.4,85.0,20.6,0.5,4.0,270.0,3.0
25.0,31.8,26.7,82.0,0.0,7.0,4.0,315.0,1.0
25.0,31.8,27.4,85.0,13.8,6.0,3.0,360.0,2.0
24.0,30.6,27.0,82.0,0.0,0.0,4.0,360.0,2.0
25.0,33.5,27.4,77.0,0.8,6.6,3.0,270.0,2.0
25.0,32.8,27.6,78.0,10.2,6.5,4.0,270.0,1.0
24.0,30.8,27.8,78.0,0.2,2.0,4.0,315.0,1.0
24.0,29.0,26.4,88.0,2.6,0.0,3.0,270.0,1.0
25.0,30.8,27.0,82.0,0.0,0.5,4.0,360.0,2.0
26.0,32.4,27.7,78.0,1.7,2.0,5.0,360.0,2.0
25.0,31.5,27.9,76.0,0.0,7.5,3.0,315.0,2.0
24.0,29.8,27.7,82.0,29.9,0.0,4.0,270.0,1.0
24.0,31.0,26.9,84.0,3.4,5.0,4.0,270.0,1.0
25.0,32.2,27.7,82.0,12.4,5.0,4.0,360.0,2.0
25.0,31.4,27.0,84.0,12.8,1.5,8.0,45.0,3.0
25.0,32.0,27.9,75.0,0.4,6.0,5.0,270.0,3.0
25.0,31.8,27.4,70.0,2.6,6.5,7.0,270.0,4.0
25.0,29.2,27.1,85.0,17.7,0.5,8.0,90.0,4.0
25.0,30.0,27.0,76.0,0.5,0.4,6.0,270.0,4.0
24.0,31.8,26.7,79.0,5.3,1.0,5.0,90.0,3.0
24.0,31.6,26.8,82.0,17.5,3.0,9.0,135.0,5.0
25.0,31.5,27.6,75.0,0.3,1.0,6.0,315.0,5.0
25.0,32.2,27.7,76.0,1.2,2.9,7.0,90.0,4.0
25.0,31.2,27.8,76.0,12.9,5.5,5.0,360.0,3.0
25.0,29.8,27.8,82.0,32.2,3.5,5.0,315.0,4.0
25.0,31.1,27.9,80.0,9.8,4.0,7.0,45.0,4.0
25.0,31.6,27.9,79.0,6.0,4.0,4.0,315.0,3.0
26.0,33.0,28.6,77.0,0.0,5.0,4.0,315.0,2.0
25.0,31.4,28.1,77.0,7.9,4.4,4.0,315.0,3.0
25.0,32.6,27.6,79.0,21.6,7.0,5.0,315.0,4.0
25.0,32.4,28.1,78.0,0.0,2.0,4.0,270.0,3.0
25.0,33.2,28.4,75.0,0.6,6.0,8.0,270.0,4.0
26.0,32.4,28.4,75.0,0.0,4.0,7.0,90.0,5.0
26.0,31.6,28.7,78.0,35.9,3.0,5.0,270.0,3.0
26.0,33.2,28.5,71.0,2.3,5.5,4.0,90.0,3.0
25.0,30.4,28.1,80.0,12.6,2.0,8.0,90.0,5.0
25.0,32.8,28.3,72.0,0.0,6.0,10.0,90.0,6.0
26.0,31.0,28.1,77.0,0.0,0.0,11.0,135.0,5.0
26.0,33.0,29.0,62.0,0.0,0.0,5.0,270.0,3.0
26.0,35.2,29.2,64.0,0.0,4.8,4.0,270.0,3.0
27.0,32.4,28.5,68.0,0.0,2.5,10.0,90.0,4.0
24.0,32.2,28.6,70.0,0.0,3.0,6.0,270.0,5.0
26.0,31.8,28.1,76.0,0.0,0.0,7.0,90.0,4.0
26.0,33.4,29.0,73.0,0.0,6.0,5.0,270.0,3.0
26.0,32.4,28.6,75.0,0.0,5.0,4.0,180.0,3.0
25.0,30.9,27.5,83.0,1.8,0.5,4.0,315.0,3.0
24.0,33.1,28.9,72.0,2.2,4.0,4.0,90.0,3.0
26.0,32.8,28.6,78.0,0.0,6.5,7.0,45.0,4.0
26.0,34.0,29.2,76.0,3.0,7.5,4.0,270.0,3.0
26.0,33.4,29.1,75.0,0.2,6.5,3.0,180.0,3.0
25.0,33.8,28.2,77.0,1.0,4.0,5.0,270.0,3.0
26.0,31.5,27.5,84.0,8.8,1.5,5.0,270.0,4.0
25.0,29.9,27.5,86.0,8.3,1.0,5.0,135.0,3.0
25.0,32.4,28.3,78.0,0.0,4.5,6.0,45.0,3.0
25.0,32.0,27.9,81.0,13.2,5.0,5.0,360.0,3.0
26.0,33.8,29.0,78.0,0.0,4.0,5.0,315.0,3.0
25.0,33.2,28.7,79.0,5.7,8.0,5.0,270.0,3.0
25.0,29.1,26.9,85.0,0.0,0.5,5.0,90.0,3.0
25.0,33.5,29.0,76.0,0.0,8.0,5.0,270.0,3.0
26.0,33.0,29.6,73.0,0.0,8.0,5.0,360.0,3.0
26.0,33.6,29.3,72.0,2.7,3.0,7.0,90.0,4.0
26.0,33.0,29.0,76.0,0.0,1.5,5.0,270.0,3.0
25.0,32.4,29.1,80.0,1.0,3.4,5.0,90.0,3.0
26.0,31.8,28.7,76.0,0.0,2.5,4.0,315.0,3.0
24.0,32.8,28.6,76.0,1.2,5.0,3.0,315.0,3.0
25.0,32.2,28.4,79.0,10.8,1.0,3.0,270.0,3.0
25.0,32.6,28.5,78.0,0.0,5.0,3.0,225.0,2.0
27.0,32.8,29.2,76.0,0.0,3.4,4.0,360.0,3.0
25.0,32.0,27.9,83.0,27.5,2.0,4.0,225.0,3.0
25.0,32.6,27.7,81.0,0.0,4.5,5.0,270.0,4.0
24.0,32.4,27.5,84.0,30.3,5.0,5.0,270.0,3.0
24.0,31.0,26.8,84.0,49.4,0.0,5.0,270.0,2.0
25.0,30.9,26.9,86.0,1.7,0.5,4.0,315.0,3.0
25.0,31.8,27.6,82.0,0.9,0.6,4.0,270.0,3.0
25.0,32.2,28.1,76.0,0.0,8.0,4.0,225.0,3.0
26.0,33.1,28.4,75.0,0.0,8.0,4.0,270.0,3.0
24.0,31.6,28.1,78.0,0.0,1.0,4.0,270.0,3.0
26.0,33.2,28.9,72.0,0.0,3.0,5.0,315.0,3.0
26.0,30.5,27.9,82.0,13.2,1.0,4.0,360.0,2.0
26.0,33.8,28.7,76.0,0.0,7.6,4.0,180.0,3.0
26.0,34.2,28.7,73.0,0.0,8.0,4.0,180.0,3.0
26.0,32.4,29.0,72.0,0.0,3.0,4.0,270.0,3.0
